Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Joe Johnson,3.8166666666666664,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.5,0.0,0.0,54.7,30.3,0.0,0.0,0.0,0.0,22.3,0.0,101.0,-27.4,,,,,,,,,,,,,,,,,,,,201805160HOU,2018-05-16 21:00:00,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0
Jayson Tatum,31.2,,,,,,,,,,,,,,,,,,,,Starter,0.666,0.6,0.1,0.8,0.0,4.3,1.9,7.8,0.0,3.7,6.9,22.0,125.0,128.0,3.3,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,6.0,10.0,0.6,0.0,1.0,0.0,6.0,8.0,0.75,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,18.0,-11.0
Al Horford,29.983333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.717,0.625,0.5,0.5,0.0,31.1,14.2,24.8,0.0,0.0,17.0,9.3,131.0,125.0,1.6,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,7.0,7.0,4.0,0.0,0.0,1.0,2.0,7.0,-23.0
Terry Rozier,27.65,,,,,,,,,,,,,,,,,,,,Starter,0.505,0.458,0.333,0.167,0.0,14.5,6.6,17.1,1.9,0.0,13.4,25.5,90.0,124.0,-2.3,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,5.0,12.0,0.417,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,2.0,3.0,13.0,-20.0
Marcus Morris,25.7,,,,,,,,,,,,,,,,,,,,Starter,0.461,0.313,0.375,0.5,4.3,20.8,11.8,0.0,0.0,0.0,9.3,19.8,91.0,127.0,-6.7,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,2.0,8.0,0.25,1.0,3.0,0.333,4.0,4.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,9.0,-28.0
Jaylen Brown,20.75,,,,,,,,,,,,,,,,,,,,Starter,0.563,0.5,0.375,0.25,0.0,12.9,5.9,10.5,0.0,5.5,25.3,27.1,83.0,125.0,-5.8,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,3.0,8.0,0.375,2.0,3.0,0.667,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,5.0,10.0,-21.0
Marcus Smart,26.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.325,0.222,0.444,0.444,0.0,0.0,0.0,43.1,3.9,0.0,21.8,24.7,69.0,122.0,-5.1,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,2.0,9.0,0.222,0.0,4.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,6.0,2.0,0.0,3.0,2.0,7.0,-19.0
Aron Baynes,23.666666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.143,0.0,18.9,11.3,15.4,8.9,0.0,9.7,12.5,16.0,107.0,123.0,-0.2,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,3.0,7.0,0.429,1.0,1.0,1.0,0.0,0.0,,4.0,2.0,6.0,1.0,0.0,2.0,1.0,3.0,7.0,-12.0
Semi Ojeleye,20.383333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.2,0.2,0.4,0.0,0.0,0.0,0.0,8.8,2.5,0.0,0.0,11.6,50.0,126.0,-6.5,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,-7.0
Greg Monroe,16.35,,,,,,,,,,,,,,,,,,,,Reserve,0.74,0.8,0.0,0.8,6.8,32.6,18.6,0.0,0.0,0.0,22.8,25.4,106.0,124.0,-0.6,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,4.0,5.0,0.8,0.0,0.0,,2.0,4.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,10.0,-7.0
Guerschon Yabusele,11.133333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.266,0.0,1.0,2.0,0.0,47.9,21.8,0.0,0.0,0.0,0.0,8.0,59.0,121.0,-9.5,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0
Abdel Nader,6.816666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.2,0.2,0.2,0.0,0.0,19.6,8.9,0.0,0.0,0.0,16.7,41.7,33.0,127.0,-27.5,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.0
LeBron James,37.5,,,,,,,,,,,,,,,,,,,,Starter,0.823,0.792,0.25,0.833,3.6,11.9,8.1,57.4,2.7,4.9,15.5,24.1,160.0,89.0,21.9,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,8.0,12.0,0.667,3.0,3.0,1.0,8.0,10.0,0.8,1.0,4.0,5.0,12.0,2.0,2.0,3.0,3.0,27.0,31.0
Kevin Love,29.75,,,,,,,,,,,,,,,,,,,,Starter,0.472,0.375,0.333,0.333,9.0,45.0,28.6,21.1,1.7,0.0,22.5,27.8,95.0,88.0,-2.4,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,4.0,12.0,0.333,1.0,4.0,0.25,4.0,4.0,1.0,2.0,12.0,14.0,4.0,1.0,0.0,4.0,3.0,13.0,24.0
George Hill,29.75,,,,,,,,,,,,,,,,,,,,Starter,0.509,0.5,0.818,0.364,0.0,11.3,6.1,10.6,1.7,0.0,0.0,19.9,113.0,95.0,-0.8,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,4.0,11.0,0.364,3.0,9.0,0.333,2.0,4.0,0.5,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,13.0,24.0
J.R. Smith,26.033333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.619,0.563,0.5,0.25,0.0,21.4,11.7,0.0,0.0,0.0,18.4,19.4,98.0,97.0,-4.6,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,3.0,8.0,0.375,3.0,4.0,0.75,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,11.0,20.0
Tristan Thompson,22.633333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.74,0.6,0.0,0.8,17.7,19.7,18.8,0.0,0.0,0.0,0.0,13.9,170.0,97.0,3.2,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,3.0,5.0,0.6,0.0,0.0,,4.0,4.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,10.0,22.0
Larry Nance,21.25,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,6.3,26.3,17.2,24.2,7.3,0.0,33.3,13.1,141.0,80.0,13.4,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,4.0,4.0,1.0,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,3.0,3.0,0.0,2.0,3.0,8.0,5.0
Kyle Korver,20.083333333333332,,,,,,,,,,,,,,,,,,,,Reserve,1.4,1.4,0.8,0.0,0.0,11.1,6.1,0.0,0.0,0.0,28.6,16.2,139.0,99.0,11.9,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,5.0,5.0,1.0,4.0,4.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,14.0,8.0
Jeff Green,18.833333333333332,,,,,,,,,,,,,,,,,,,,Reserve,0.615,0.5,0.5,0.5,0.0,0.0,0.0,8.0,2.7,0.0,0.0,12.1,139.0,95.0,0.5,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,5.0
Jordan Clarkson,18.25,,,,,,,,,,,,,,,,,,,,Reserve,0.409,0.409,0.636,0.0,7.3,0.0,3.3,0.0,0.0,5.1,0.0,28.0,91.0,97.0,-7.4,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,3.0,11.0,0.273,3.0,7.0,0.429,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,6.0
Cedi Osman,6.816666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.798,1.0,0.0,2.0,0.0,0.0,0.0,23.5,7.6,0.0,0.0,12.8,174.0,85.0,16.9,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
Ante Žižić,4.55,,,,,,,,,,,,,,,,,,,,Reserve,0.347,0.0,0.0,1.0,0.0,49.1,26.7,0.0,0.0,0.0,25.8,39.7,57.0,91.0,-22.3,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,0.0,2.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
José Calderón,4.55,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,101.0,-16.1,,,,,,,,,,,,,,,,,,,,201805190CLE,2018-05-19 20:30:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Trevor Ariza,35.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.436,0.333,0.333,0.333,2.8,6.4,4.5,9.2,0.0,0.0,22.5,11.4,83.0,138.0,-8.1,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,2.0,6.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,6.0,-23.0
P.J. Tucker,32.766666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.6,0.6,0.6,0.0,3.1,17.4,9.8,5.0,0.0,0.0,28.6,9.7,89.0,135.0,-4.5,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,2.0,5.0,0.4,2.0,3.0,0.667,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,2.0,3.0,6.0,-19.0
Chris Paul,32.6,,,,,,,,,,,,,,,,,,,,Starter,0.385,0.375,0.5,0.125,3.1,31.6,16.4,23.9,1.6,4.9,10.6,26.3,82.0,124.0,-0.3,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,5.0,16.0,0.313,2.0,8.0,0.25,1.0,2.0,0.5,1.0,9.0,10.0,4.0,1.0,2.0,2.0,4.0,13.0,-18.0
James Harden,32.55,,,,,,,,,,,,,,,,,,,,Starter,0.549,0.5,0.375,0.313,0.0,17.6,8.2,61.2,1.6,2.5,18.0,31.0,106.0,130.0,7.5,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,7.0,16.0,0.438,2.0,6.0,0.333,4.0,5.0,0.8,0.0,5.0,5.0,9.0,1.0,1.0,4.0,2.0,20.0,-19.0
Clint Capela,21.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.658,0.667,0.0,0.222,18.6,21.2,19.8,12.0,0.0,3.7,0.0,20.8,142.0,131.0,8.5,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,6.0,9.0,0.667,0.0,0.0,,1.0,2.0,0.5,4.0,4.0,8.0,1.0,0.0,1.0,0.0,2.0,13.0,-10.0
Eric Gordon,31.45,,,,,,,,,,,,,,,,,,,,Reserve,0.409,0.385,0.615,0.077,3.2,3.6,3.4,5.9,0.0,0.0,18.2,23.7,72.0,139.0,-9.5,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,4.0,13.0,0.308,2.0,8.0,0.25,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,11.0,-33.0
Gerald Green,19.85,,,,,,,,,,,,,,,,,,,,Reserve,0.431,0.4,0.6,0.1,0.0,11.5,5.4,0.0,0.0,4.0,8.7,26.2,80.0,134.0,-5.2,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,3.0,10.0,0.3,2.0,6.0,0.333,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,9.0,-12.0
Luc Mbah a Moute,15.316666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,0.5,0.0,0.0,7.5,3.5,0.0,0.0,0.0,33.3,8.9,85.0,138.0,-4.7,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,-28.0
Joe Johnson,8.066666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,0.0,28.3,13.2,0.0,0.0,0.0,40.0,28.1,64.0,133.0,-9.1,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,-19.0
Ryan Anderson,5.183333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,19.3,0.0,10.3,0.0,9.8,0.0,50.0,17.5,27.0,117.0,-13.5,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-12.0
Tarik Black,5.183333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,19.3,0.0,10.3,28.9,0.0,0.0,100.0,8.8,72.0,140.0,-8.2,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-12.0
Draymond Green,37.35,,,,,,,,,,,,,,,,,,,,Starter,0.484,0.389,0.444,0.333,6.1,40.2,24.3,17.5,2.7,2.7,8.8,13.5,126.0,81.0,6.3,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,3.0,9.0,0.333,1.0,4.0,0.25,3.0,3.0,1.0,2.0,15.0,17.0,6.0,2.0,1.0,1.0,4.0,10.0,26.0
Klay Thompson,35.483333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.464,0.464,0.214,0.0,0.0,2.8,1.5,10.2,1.4,5.8,17.6,21.3,88.0,95.0,-2.9,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,6.0,14.0,0.429,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,13.0,21.0
Kevin Durant,35.21666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.602,0.553,0.421,0.211,6.5,11.4,9.1,22.9,1.4,0.0,0.0,26.2,144.0,96.0,12.3,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,9.0,19.0,0.474,3.0,8.0,0.375,4.0,4.0,1.0,2.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,25.0,27.0
Stephen Curry,34.35,,,,,,,,,,,,,,,,,,,,Starter,0.707,0.674,0.522,0.174,6.7,11.6,9.3,4.7,0.0,3.0,3.9,33.4,144.0,97.0,13.0,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,13.0,23.0,0.565,5.0,12.0,0.417,4.0,4.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,1.0,2.0,35.0,24.0
Andre Iguodala,26.55,,,,,,,,,,,,,,,,,,,,Starter,0.727,0.667,0.0,0.333,4.3,7.5,6.0,13.3,5.7,3.8,0.0,11.5,167.0,84.0,15.0,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,4.0,6.0,0.667,0.0,0.0,,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,10.0,26.0
Nick Young,18.0,,,,,,,,,,,,,,,,,,,,Reserve,0.644,0.5,1.0,0.667,0.0,16.7,8.9,0.0,0.0,0.0,0.0,9.6,144.0,97.0,-0.5,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,1.0,3.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0
Shaun Livingston,15.816666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.455,0.444,0.0,0.222,14.5,12.6,13.5,8.5,3.2,0.0,9.2,30.6,102.0,91.0,-3.1,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,4.0,9.0,0.444,0.0,0.0,,1.0,2.0,0.5,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0
Kevon Looney,15.766666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,14.5,19.0,16.9,0.0,0.0,13.0,0.0,8.5,160.0,87.0,1.2,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,2.0,0.0,5.0,4.0,12.0
Jordan Bell,10.15,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,29.6,15.8,0.0,5.0,0.0,100.0,4.4,0.0,81.0,-5.2,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,13.0
Quinn Cook,5.183333333333334,,,,,,,,,,,,,,,,,,,,Reserve,1.239,1.25,0.5,0.25,0.0,0.0,0.0,0.0,19.6,0.0,18.4,46.7,163.0,57.0,71.1,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,12.0
JaVale McGee,3.066666666666667,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,0.0,32.6,17.4,0.0,0.0,0.0,0.0,29.0,200.0,92.0,25.2,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0
Zaza Pachulia,3.066666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,103.0,-4.6,,,,,,,,,,,,,,,,,,,,201805200GSW,2018-05-20 20:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Al Horford,41.81666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.508,0.423,0.231,0.308,0.0,21.7,9.6,3.9,1.2,2.0,0.0,15.8,108.0,113.0,-1.2,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,5.0,13.0,0.385,1.0,3.0,0.333,4.0,4.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,15.0,2.0
Jaylen Brown,39.71666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.514,0.478,0.261,0.13,2.6,16.3,8.6,10.5,2.5,0.0,0.0,27.4,109.0,112.0,1.9,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,10.0,23.0,0.435,2.0,6.0,0.333,3.0,3.0,1.0,1.0,5.0,6.0,2.0,2.0,0.0,0.0,5.0,25.0,-8.0
Terry Rozier,39.266666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.49,0.5,0.6,0.2,0.0,19.8,8.7,48.6,3.7,0.0,0.0,18.6,120.0,109.0,10.1,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,6.0,15.0,0.4,3.0,9.0,0.333,1.0,3.0,0.333,0.0,6.0,6.0,11.0,3.0,0.0,0.0,3.0,16.0,3.0
Jayson Tatum,38.333333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.515,0.385,0.077,0.615,2.7,3.4,3.0,4.4,0.0,0.0,10.8,21.6,100.0,120.0,-6.7,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,5.0,13.0,0.385,0.0,1.0,0.0,7.0,8.0,0.875,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,17.0,-14.0
Marcus Morris,24.416666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.563,0.563,0.25,0.25,8.4,5.3,7.0,7.2,2.0,0.0,18.4,20.0,98.0,115.0,-4.6,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,4.0,8.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,10.0,-9.0
Marcus Smart,30.583333333333332,,,,,,,,,,,,,,,,,,,,Reserve,0.41,0.313,0.625,0.5,0.0,21.2,9.3,24.6,3.2,2.7,33.9,21.6,68.0,108.0,-6.8,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,2.0,8.0,0.25,1.0,5.0,0.2,3.0,4.0,0.75,0.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,8.0,-4.0
Aron Baynes,16.416666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.709,0.667,0.0,2.0,31.1,15.8,24.4,0.0,0.0,5.0,0.0,15.4,167.0,114.0,4.6,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,2.0,3.0,0.667,0.0,0.0,,4.0,6.0,0.667,5.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,8.0,-1.0
Semi Ojeleye,9.45,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,1.0,0.0,0.0,13.7,6.0,0.0,0.0,0.0,0.0,9.5,139.0,117.0,-1.8,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,-14.0
LeBron James,41.88333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.652,0.625,0.143,0.464,3.1,9.8,6.8,16.0,2.3,0.0,17.2,41.8,114.0,106.0,6.1,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,17.0,28.0,0.607,1.0,4.0,0.25,9.0,13.0,0.692,1.0,4.0,5.0,3.0,2.0,0.0,7.0,3.0,44.0,9.0
Tristan Thompson,38.4,,,,,,,,,,,,,,,,,,,,Starter,0.597,0.6,0.0,0.2,6.8,26.6,17.9,7.5,1.3,4.4,8.4,13.3,124.0,101.0,5.5,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,6.0,10.0,0.6,0.0,0.0,,1.0,2.0,0.5,2.0,10.0,12.0,2.0,1.0,2.0,1.0,1.0,13.0,9.0
George Hill,38.18333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.689,0.722,0.333,0.111,3.4,8.0,6.0,11.3,2.6,0.0,0.0,10.6,151.0,106.0,5.6,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,6.0,9.0,0.667,1.0,3.0,0.333,0.0,1.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,3.0,13.0,9.0
J.R. Smith,32.85,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,0.667,0.0,0.0,9.3,5.2,12.0,0.0,0.0,10.0,13.1,107.0,112.0,-1.0,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,3.0,9.0,0.333,3.0,6.0,0.5,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,9.0,8.0
Kevin Love,28.95,,,,,,,,,,,,,,,,,,,,Starter,0.349,0.292,0.333,0.167,9.0,31.7,21.7,13.8,0.0,0.0,31.8,28.0,65.0,105.0,-13.6,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,3.0,12.0,0.25,1.0,4.0,0.25,2.0,2.0,1.0,2.0,9.0,11.0,3.0,0.0,0.0,6.0,5.0,9.0,5.0
Kyle Korver,25.083333333333332,,,,,,,,,,,,,,,,,,,,Reserve,0.799,0.714,0.714,0.571,0.0,16.3,9.1,0.0,0.0,10.1,0.0,15.0,170.0,102.0,9.6,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,4.0,7.0,0.571,2.0,5.0,0.4,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,5.0,14.0,0.0
Jeff Green,20.033333333333335,,,,,,,,,,,,,,,,,,,,Reserve,0.2,0.2,0.2,0.0,6.5,20.4,14.3,0.0,0.0,4.2,28.6,15.0,41.0,105.0,-14.1,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,2.0,5.0
Larry Nance,10.383333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.858,1.0,0.0,7.0,25.0,9.8,16.5,12.7,4.7,16.2,0.0,16.9,190.0,89.0,26.6,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,1.0,1.0,1.0,0.0,0.0,,5.0,7.0,0.714,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,7.0,7.0
Jordan Clarkson,4.033333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.6,0.0,114.0,-17.1,,,,,,,,,,,,,,,,,,,,201805210CLE,2018-05-21 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0
